Retained Earnings,Total debt/total asset,Employees,total asset/total liabilities,gross profit/rev,Cash,EBTI/total asset,EBTI/REV,Net Cash Flow
0.17421816216445354,0.00070225268300831,0.0039047978556314474,0.0004291438483433265,0.004460642729855622,0.0030892852741329874,0.9995024258442999,0.906474935857169,0.51905896887511
0.17575142272760994,0.0004521017027682163,0.0012812617963790687,0.00043620975834933316,0.0046357970043415285,0.0009727962139823024,0.9995366584754141,0.9157521653092587,0.5225065414134115
0.1842079969478916,0.000776733852734312,0.009899272688690662,0.0005253942036760687,0.004481393051280729,0.0002772715695376753,0.9995366886871389,0.9158673629920187,0.5276110350293417
0.17596741874291286,0.0003376667322877704,0.000130688703230665,0.0006393030218454857,0.004639901934407788,0.0006518884899474986,0.9995081591710635,0.9243255594073784,0.5210064277763856
0.18272176640773202,2.132427364397966e-07,0.003044522078062644,0.0008577032588790767,0.004604251973118453,0.008508458561674788,0.9995250558358196,0.9180352131001676,0.5226543161673436
0.17714099892964255,0.0007535184385358937,0.0011135995384528934,0.00046918451084073173,0.004464655690589934,0.003987503183771393,0.9995227281492914,0.9043985422308448,0.5216100909678961
0.17674759699452106,0.000693498209339275,0.00035375028073361144,0.00042876120936953787,0.004580859555733511,9.284288190878393e-05,0.9995063198427885,0.9349101191650889,0.5251062069126277
0.17168233274340033,0.0007195718918961912,0.0007809595711262895,0.0004150713861100118,0.004659016115260653,0.00018962953225263123,0.9995118595343131,0.9498731091142123,0.5267227955873869
0.17476626996322633,0.0005706341026910618,0.00028102342067247573,0.0005202629478892824,0.004532245634412742,2.5470171143117715e-05,0.9995495645968091,0.914640849351695,0.5212291446919854
0.1808323608270366,0.0004929884526742587,0.0014154892226663997,0.0005907741613553873,0.004725660256537583,0.0012458939619262024,0.9995228219270873,0.9188495403892601,0.5221430078263859
0.17501771070675384,0.0012557438748665205,0.00013813222414296245,0.0003535373677593614,0.004770188068139195,0.0003456220062278677,0.9995371644943497,0.9214651997321357,0.5228208672544712
0.17438729771833703,0.0007816423112945851,0.000134227426287331,0.000578306088999067,0.004729230128135085,0.0010049379267280689,0.9995054793949982,0.9151217013572264,0.5217459600580423
0.17620065069255306,0.0,0.0008785795175170757,0.0015060387231638184,0.0044663192325771935,0.0003394434356796017,0.9995050946388334,0.9047610746497232,0.5215955862213649
0.17955434766481915,0.0004450779598597697,0.0012934642896779169,0.0005920525066601935,0.004668844179685816,0.003877225558905933,0.9995021564721732,0.9100615707809683,0.5240510201108398
0.1716977776835769,0.00024376006538248153,0.0002928598391723585,0.0006541148745562016,0.00446191528187993,0.00134122634765962,0.9995173606077445,0.909349598148512,0.5219331756012564
0.17471401532412756,0.0009550494325763043,0.0034533056035740612,0.00037518217854061095,0.004509469405646369,0.004835544856257857,0.9995326753428497,0.921242551085287,0.5226121597445207
0.1758183995506618,0.0007560790614989052,0.0002395349434563916,0.00047666791250296003,0.004569941323228693,0.0021920779551560664,0.999544698762095,0.9230965190499019,0.5226283369949708
0.2843208528947341,0.00030482299403245656,0.02196448793792689,0.0007074574252092536,0.0046480144067866935,0.028107566284066354,0.9995366096474021,0.9281251716692432,0.5387269156580167
0.17422421551276482,0.0009943757842219027,0.0007984091365436425,0.00032117776960202286,0.004547050297244466,0.00040295453985260166,0.9995253291542263,0.911784615685115,0.5210676927021719
0.17736628479986435,0.0006209081046040163,0.00042147411854221936,0.00044238972465454883,0.0045699103446146085,0.008819252162910502,0.9995046543585829,0.9328139043762832,0.5260537648820798
0.17156307796653278,0.0006183163016741335,0.001239895344095973,0.0003170747111247783,0.004583363321440505,0.015657689116020737,0.9994802524960497,0.8979975735780258,0.5329914102063532
0.1799062663600428,0.0003418541302519254,0.00012092670859158638,0.000614023263321592,0.004752181560136444,0.0033346369678993685,0.9995445829499432,0.9643208595478024,0.5333177815721537
0.17540875361643052,0.0006028465082612992,0.0006416070976534422,0.0004561683604689504,0.004563461793693736,0.00013525482495419476,0.999515011343059,0.90589055550063,0.5222184977767936
0.18223185426182428,0.0004778381465418672,0.003660747989654482,0.0004878143521294948,0.004527233029550517,0.004746489635283582,0.9995329052384956,0.9154071007312818,0.5301866560993945
0.17712804442513327,0.0005113001509285386,0.0005980441965765538,0.0005499701803586003,0.004561487266929132,0.003567327521752348,0.9995052607138444,0.9176657551568868,0.5216184651425708
0.17390108201481544,0.0003657925736795741,0.0073092934860101155,0.0003190583659414704,0.004519148855517549,0.0016292693347355622,0.9995266484549922,0.9061367880722487,0.521767609368353
0.17689490361484086,0.001106947831222521,0.0034533056035740612,0.0001756155407350854,0.004746956158121087,0.005643696954260502,0.9995216736313017,0.9050688175377402,0.5188934667451442
0.17456109833511727,0.0010934509800412417,0.00018132905042088533,0.0004156110002550678,0.0045239758430400834,0.0011220760654336913,0.9995350233048308,0.9186693551875981,0.5212932767673472
0.17268362988946706,0.0008360933132095281,0.005125047185516275,0.00042068243907102863,0.004720207031145031,0.002243018297442302,0.9995183070383533,0.9274611975955238,0.5237967587223702
0.17924276554932653,0.00022866666467814836,0.002318473726781172,0.0002721029286449775,0.0043963426742703844,0.022527396866347332,0.9994995904973133,0.8979904543968507,0.5426521658051621
0.176414618327487,0.0006591903886956712,0.0002942021134352319,0.0004095226873276621,0.004586406347275705,3.7432935396143324e-05,0.9995094614477366,0.9359720464888845,0.5257246079522608
0.17473341740761544,0.0017488203671997883,0.00316227613839653,0.0001632749822629224,0.00449843153343225,0.0018042740590415,0.9995534932465873,0.9163087507696536,0.5223270531879557
0.2025788196394697,5.525237279945594e-07,0.00671137131436655,0.0003071786903827579,0.004635760466977602,0.01346879082416544,0.9995023909344858,0.9198685419543018,0.5413627119039155
0.1745583599156431,0.0013619879674757946,0.0024322009643264375,0.00033462475801492665,0.00462393603429206,0.0015928059090797053,0.9995166192583866,0.922445620950135,0.5218610714514653
0.19402253049458992,0.0003237108157498603,0.009139667480837357,0.0003039437493567206,0.004465209767619342,0.021404803181306536,0.9995134758567291,0.9127690905983233,0.5251673960803968
0.19065291804877016,0.0007646542304732474,0.00311163579120631,0.00040990125799627853,0.004730501608987655,0.030408097871186663,0.9995579394293648,0.932971408675826,0.5364425200613058
0.18766015620860313,0.0006970393388574371,0.00536909705149324,0.0005654357814736016,0.004623401313780324,0.0010927525038821472,0.9995311407062663,0.9185990252044555,0.522602113065927
0.30333718379415225,0.0003638114228444958,0.011775406033388584,0.00043241531159212695,0.004851913077271662,0.02132099810206144,0.9995195508287105,0.938919418390928,0.5615125962272507
0.22693485656150317,0.0005117108018302323,0.04392897587585378,0.0004936507834400166,0.004537189483731408,0.08057611883888885,0.9995183589085294,0.9042885227958597,0.5817516419093351
0.19214294040970317,0.0008705416167051444,0.0033898526384200504,0.00040464351979421694,0.004632805048022202,0.0010352392142041393,0.9995483816824995,0.9319854928666762,0.5316755925151079
0.18118269200199236,0.0006886938914706484,0.0026882092737362745,0.0005357785197307938,0.004562975387588033,0.006457920812416298,0.9995393222377205,0.9231441407055441,0.5232221632993199
0.21218511885206812,0.000858610244448554,0.019633811717846873,0.00028636538676101467,0.0047258132130791886,0.023662610610380327,0.9995393702476716,0.933715729937094,0.5755744497345556
0.17451850658640752,0.0009100049593646285,0.00035802115338820836,0.0003344851965056901,0.004502824135673043,0.0006225731445801941,0.9995329974849475,0.910385880837983,0.522203183002232
0.1708608429329914,0.0005920714852441999,0.003782772922642965,0.00031031635464083405,0.0044813010831181825,0.0028510159311812408,0.9995406813721489,0.9063467389915236,0.5231557293457422
0.17396089910026388,0.0011566216645091242,0.0008948088336045439,0.0003498341888641869,0.004677869749375258,0.0013194863241613331,0.9995184163157393,0.9330089372315176,0.5216705225554927
0.17307749387988683,0.0007766972003650918,0.0006176902107876996,0.00034602934825892,0.004760588639240541,0.0033583899565363855,0.999510122186767,0.9349083534183067,0.5246711577573296
0.1790220726783311,0.00028917812948038026,0.007809595711262895,0.000682660858111842,0.004675281407292348,0.007769264897996073,0.9995550351942303,0.9151960512295979,0.5229530183742329
0.1769478407392885,0.00042344717202870625,0.0008777253429861563,0.0007283189751882663,0.0045288289134774885,0.0008926966338293169,0.999505675159284,0.9185440214198004,0.5215096766298172
0.17624611862951856,0.00040524213988430796,0.0006910271955137778,0.0006934565441749116,0.004562550727633536,0.0005825274625958214,0.9995451869226741,0.9195201142410184,0.5224744899445801
0.18174033763949088,0.0008215592986098268,0.000823790322605247,0.00044592009790122065,0.004651823741983527,0.0049790076492675275,0.9995118234856226,0.9484961369226639,0.5291289576279582
0.17095624887400515,0.0007840325222167205,0.000756554584528593,0.0003330821075474384,0.004698692844407342,0.0018146346673677811,0.9995077109341624,0.9173577909628352,0.518243608645738
0.1731880755820731,0.0012418114944311542,0.0003161666013731588,0.00036499969558774275,0.004534494023305333,0.004149173041056273,0.9995054262487624,0.9223310682675627,0.5198398592066388
0.17386885683704073,0.0016656432240244826,0.0004226943678721042,0.00026274003270375384,0.00475910710055776,0.0010838132954293367,0.9995356723832525,0.9383262181437639,0.5227123526360876
0.17768103347781392,0.0003224135103910023,0.0009029845041147723,0.00041400555732030786,0.004467985992172571,0.03254759224720855,0.9995186656363717,0.901949389652817,0.5300520399303026
0.14728118608323354,0.0008444275791579419,0.004209860188102654,0.00037893024278083014,0.0040501449088038415,0.0018404252696962477,0.999402891706922,0.828398238185234,0.5558365724741986
0.17498042199637562,0.0012200345365857537,0.0005979221716435654,0.00021119716873803894,0.004752499878815046,0.001108601523280558,0.9995320827765238,0.9216669853878416,0.5227443516570609
0.18095187630482934,0.0008189471292755629,0.0011189686355043867,0.00043758342165926676,0.0045965095285966226,0.004888629622630658,0.9995118270088297,0.9379062897753557,0.532007762282997
0.17282719767700638,0.0014736465150222613,0.00024478201557489633,0.00023219158424557155,0.00449684592445121,0.0021518022200129818,0.9995023422940662,0.9049965802032965,0.5205266289430591
0.17698127828234123,0.0008588128108302659,0.00024295164158006914,0.0004397960725055264,0.004571554065831817,0.0031197919662150505,0.999498203843344,0.9331285930499025,0.5176149627911585
0.17677610665423216,0.0003639687365153603,3.3922931370798205e-05,0.0012054580534241934,0.004129057340199883,0.004366696518802738,0.999468499922305,0.7919103263783954,0.5223204389302968
0.17454011720944035,0.0007556791008715675,0.00014508764532330598,0.0005039959828364614,0.004843863743801102,0.0010360608326281109,0.9995206119559988,0.9522727414166426,0.5218748361004435
0.18776825171416156,0.0006866023082720372,0.024502606544087334,0.0004629113151692049,0.004562509811445841,0.010952173591540618,0.9995120547041364,0.9054905834066829,0.5442805610755308
0.17894268818685685,0.0004581387846573882,0.0007818137456572088,0.00040583950213744676,0.0046054406960143795,0.0003244406832578814,0.9995097888020924,0.9396161522502952,0.5272356890191668
0.17293469123896524,0.0005641545456533972,2.806573458735103e-05,0.00078809748661708,0.0035928310293784856,0.0009282151982976067,0.999369904595903,0.7391270664737122,0.5298392589700406
0.16887336929451785,0.00019774905694519841,0.0003538723056665999,0.0002579680868746246,0.0045898362689993435,0.0024073419822366097,0.9994912534075399,0.9048582144540965,0.5203620067716013
0.1900636915674908,0.0004913903103480503,0.007321495979308964,0.0004292974583902011,0.0045196677323936,0.008429805029947992,0.9995399785807537,0.9231950098621309,0.5263142559105822
0.1742284736278759,0.000802824572915983,0.0006101246649424137,0.0004363526428332373,0.00452948319827213,7.173550459695508e-05,0.9995258561003273,0.9250741703340732,0.5214857720616087
0.17905723762995304,0.0009790592976155676,0.00077046542688928,0.0003873676157440487,0.0047599903752075555,0.0011100064907855493,0.9995553467332214,0.9526143290159962,0.5180001048957162
0.1828340098133763,0.0009546492273612162,0.0008541745309193791,0.00044071301201756497,0.004899099910749846,0.0032043118534890026,0.999568481703202,0.9666175631635787,0.523021695930629
0.1809517851654815,0.00025865543750385275,0.004729442352767614,0.00048510927118530415,0.004421597638874896,0.016020622622441687,0.9995303152024905,0.9033361052427218,0.5215409297256978
0.18093915918652834,0.0006615221829158438,0.0012812617963790687,0.00039706057007640267,0.004582316680237305,0.010327743589322248,0.9995066617551723,0.9133703821164975,0.5226079406057145
0.17343642182681404,0.0008346054819472366,0.002672346032447772,0.00040370071268748243,0.004584691770854616,0.0036968392339229816,0.9995532707206911,0.9237909461548668,0.5239477735884241
0.17464543614416972,0.00047143477759417125,0.0001477721938490526,0.000547992057093634,0.004467557938030336,0.00027098618859429304,0.9995187521643185,0.9132186453186323,0.5206594735400556
0.21029026822522018,0.0004987217168071554,0.027455609922408614,0.00033399326021063585,0.004497414965726405,0.10648174774671147,0.9995133015777048,0.9112581024349594,0.7171312187133958
0.16408473839827895,0.0005691975911089369,0.01025009437103255,0.00027244515699819386,0.004524646285454703,0.016448800847910214,0.9995207968226473,0.909348808633357,0.52688535480976
0.18144614194423545,0.0006955770083537653,0.00042708726545968953,0.0005393275947762167,0.00450356743238334,0.00481727206250873,0.9994980063691236,0.9089653513203327,0.5282107354937966
0.17801078199679954,0.0003024021897563468,0.0003344703413214312,0.0009901573934031963,0.004687923365615281,0.004365866684194527,0.9995282363987592,0.9206880786105812,0.521268871030717
0.17712911054355082,0.000874600361512626,0.0015863241288502756,0.00040224533202639566,0.004539947151637564,0.001513421136955575,0.9995538800497048,0.9182789265665761,0.5229191312303685
0.17236417375822638,0.0015075505908882113,0.00015936456248295846,0.00023421372792951667,0.004790173144357996,0.0005535736293350642,0.9995076124672787,0.9244036234599347,0.5221117605580452
0.17928958997891078,0.0004997042377313392,0.0007735160502139921,0.0004017753598502777,0.00460402668208012,7.29679322329124e-05,0.9995076555069334,0.9393454407909595,0.5279545393621176
0.18372833479933448,0.0005787491424514851,0.0010170778164590036,0.0005521720686323748,0.004513253254907777,0.010923655216044565,0.9995095341402999,0.9104000110659736,0.5223335858600575
0.17687924460317292,0.0004347692881303354,0.0005792523568963275,0.00043019655691738616,0.004547535531025206,0.00039054810165063144,0.9995120359607473,0.9285302701825918,0.5272385794789014
0.17535008954970804,0.0005791978635359434,0.0007485009389513531,0.00042768007954426755,0.0046023599300858515,0.0025870545801119043,0.9995734549890676,0.9127837299309395,0.5219982750482229
0.17513930967242822,0.00047004006665513326,8.627162762285729e-05,0.0004482362064470782,0.004679025022711814,0.0006243314080074931,0.9995192818674145,0.9348809679998936,0.5214880098368871
0.17397532031241722,0.0009941124248588648,0.0021232338339995994,0.00033079245977655407,0.004770441583266474,0.005604538620174019,0.9995173275965374,0.9456817743130386,0.5352759398364793
0.17602542787804284,0.0006091115658189612,0.0009273894907124687,0.0005360670188356732,0.004731897093755776,0.011956051630501762,0.9994962017990767,0.930464659215374,0.5213928286295375
0.17538586704252818,0.0004639116998450944,0.0011348318767928896,0.0003397496985392451,0.004466618886439088,3.436008249048977e-05,0.9995105168428374,0.8999702487786602,0.5214722696519211
0.2203749430379076,0.0005083524549252614,0.0008871212628262694,0.0005269349923593587,0.004605706029112816,0.00013967513207516165,0.9995003121487577,0.9359969496304562,0.5427420905716234
0.2150825023049777,0.0002830409714309576,0.009029845041147722,0.0006158068364774428,0.0047432110522994606,0.04108913738281667,0.9995197528051465,0.9229879618914615,0.5250904725552014
0.18071957694386453,0.00030489603429796353,0.001476501689160641,0.0006814440257046047,0.004707024631013718,0.0006375758970019143,0.9995491795860804,0.9247837305107904,0.5235176195665476
0.19573764584945053,0.0004720900838558165,0.005425228520667943,0.0005620059894648013,0.004443548435095904,0.007287755420627553,0.9995138199140025,0.9054041654710998,0.5365765534764189
0.17801422197729994,0.0005778517818118185,0.00805364557723986,0.00038633783353630774,0.004569295290315455,0.009300720559357824,0.9995321168884406,0.914920695925628,0.5245893041334739
0.1743627897118513,0.0006309270929652187,0.011226293834940412,0.00036878896101289,0.004416102713210969,0.005618990888251679,0.9995032502711302,0.9026583986650083,0.5411406651553914
0.17356346583864096,0.0011335349869851475,0.0003454525852903946,0.00036664976274486047,0.004579423056547973,0.0011716032240306957,0.9995348703875666,0.9159282662560014,0.5210049067885011
0.17947245154248048,0.0004208247439285565,0.0004553970499130176,0.0006723163790302111,0.004383690442170923,0.01142871227744411,0.9994659200807362,0.8790993657305806,0.5336919212815926
0.2283061858182936,0.0006073839490780234,0.011641178607101253,0.00032259154951249513,0.0045682243495346105,0.058893608630279926,0.9995053407257486,0.9132122999809658,0.5353819078199756
0.23632432890706967,0.0004085427779998289,0.00378313899744193,0.0007345618857683002,0.004753417260227833,0.009851204903418755,0.9995817965360488,0.9404780355979959,0.5205391639811421
0.1818611502633503,0.0004521194662021488,0.002379486193275413,0.0003659004890136292,0.004612926911228142,0.0020704784284082786,0.9995365763798308,0.9223072728875074,0.5222524606786753
0.2063373639533282,0.0003805487276465687,0.00033800906437809715,0.0007557740039205237,0.004658828204724698,0.022315156395067003,0.9994975897337867,0.9286501151801363,0.5469320916788559
0.18360692235139517,0.0006991524795828884,0.009103060000940811,0.0005558509977283989,0.0044869067511003995,0.000503060528629294,0.9995393812220021,0.9169229549408372,0.5263355439134261
0.1776750988226068,0.0007128724445054257,0.0014642991958617928,0.0005070927803659646,0.0045547805554336795,0.00356582396003648,0.9995414257366662,0.913347974012965,0.5241580661891969
0.17430932270747448,0.0007298048070441272,4.5271250138727095e-05,0.0005648356320989902,0.004703031223256522,0.0012480466021970078,0.9994945123347398,0.9383150991106792,0.5273211965104692
0.16478417990483357,0.000870655715896414,0.0021842463004938407,0.0004532927407090329,0.004902495581289412,0.030654583398378125,0.9995241964494866,0.9463836100768748,0.5539251394238894
0.17329904091732815,0.0007711438056660839,0.000134227426287331,0.0005128616254490179,0.004634477676843509,0.004604768673332731,0.9994916341288496,0.9319496519234157,0.5232370759736362
0.17593521687985503,0.00040528283292270425,0.00013264110215848072,0.0006054855205544887,0.004661169952198172,0.0006738092694990593,0.9995103658357023,0.9281236800643318,0.5208483965524274
0.172892402581575,0.0004829791861790024,0.00039755723167647677,0.00043361730386932827,0.0047042278630003345,0.0009144613058803231,0.999519589275414,0.9115828596935969,0.5214220362589526
0.15105605069891162,0.0005695338117708351,0.0009090857507641964,0.00042119477514766156,0.004719463983517244,0.002431990534955756,0.9995120937107363,0.9114802250741925,0.5204692335036918
0.180674431173896,0.00026822237401245207,0.0025415353042841184,0.0005562977316987686,0.004518427727150735,0.0029882262079844878,0.9995248516784879,0.9076188731301911,0.5195333306138148
0.17546990176026112,0.00013276641869843523,0.00037803324239831947,0.00035101703591382206,0.004383612675219711,0.0005333371675526452,0.99947837198532,0.8971474143008992,0.5206139429716956
0.220559341253272,0.00031171448854315183,0.0017059085631789886,0.0006234594298775985,0.004546793763892019,0.04514793239723608,0.999528924983907,0.9283882596562123,0.5620021095694031
0.17540742467756806,0.0007741919119006854,0.00045149225205738615,0.0005817951832722938,0.004717994519489241,0.002106629639063026,0.9995181602331421,0.9212987497210358,0.5237349868006224
0.17692054980341454,0.0005366789537212136,0.0010405066035927921,0.0003974357201063542,0.004572879614545605,4.108092119857696e-05,0.9995092087605242,0.9333823679371479,0.5306965658308033
0.1691921450599294,0.0022515535279297332,0.001025009437103255,0.00017544304452724746,0.0047401458569513765,0.0009456828059912415,0.9995276508583237,0.9347628397192664,0.5221359098829247
0.2570659488559892,0.0005060894455414436,0.008297695443216825,0.0004997840190646625,0.004844787554583117,0.05352844032174578,0.999535261235621,0.9394642135120728,0.5285986515072931
0.15877534150761438,0.001244458252052648,0.001610729115447972,9.976461813205371e-05,0.004480750064658295,0.007493160026620437,0.9995073292262826,0.902541045347293,0.52167553423971
0.17550939901018428,0.00033167854209792657,0.0014158552974653652,0.00046306728799944905,0.004441443687877586,0.0012004091659751379,0.99950146611444,0.9024731575663533,0.521355870372205
0.19883023706828032,0.000445705750993762,0.0050365791090996245,0.0004872866139264914,0.0048609293969955536,0.030123817896492513,0.999529038881609,0.9249871378460726,0.5199832166854119
0.17528121575650957,0.0007750640760250314,0.0003287351694709725,0.0005164178532685193,0.004498927315214162,1.9776355464994948e-05,0.9995070351096129,0.9127628104099296,0.5216870144930915
